Time,Pressure,Altitude,TiltAngle,RollAngle,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Quat1,Quat2,Quat3,Quat4
0.0,0.8973,0.70104,0.0,0.0,0.2,0.19,2.9,0.3,1.1,1.2,1.0,-7e-05,0.0002,3e-05
0.01798219821982198,0.8973,0.70104,0.0,0.0,0.013502350235017335,0.10608360836083236,4.403115311531156,0.40623062306231217,3.3688468846884394,6.399109910991099,0.99997,0.00042910991099109826,0.0004693769376937688,0.00017
0.03596439643964396,0.898018397839784,-6.500563091509147,0.0,0.0,-0.011602160216021867,-0.0023142314231426875,5.5973297329732965,-1.9252325232523129,0.4071207120712083,5.892879287928792,0.99997,0.0016982198219821977,0.0004,0.0002705340534053406
0.05394659465946594,0.8982,-8.32104,0.0,0.0,0.04854485448544826,-0.0366756675667565,6.570267026702671,4.638313831383147,1.0465946594659483,0.7106810681068103,0.99997,0.002299198919891989,0.00032919891989198924,0.0002973297329732974
0.07192879287928793,0.8976035603560356,-2.721760052805286,0.0,0.0,0.024659465946593795,-0.06109910991098966,7.1789318931893185,-1.3688868886888148,-2.1718271827182507,2.136223622362209,0.99997,0.0024278637863786373,0.0002324922492249229,0.00017106810681068125
0.08991099109910991,0.8972,1.0668,0.0,0.0,0.09109910991099132,0.26109910991099133,7.910391039103912,3.306540654065408,-1.4484148414841567,-10.27774777477748,0.99997,0.001777120712071207,0.00010133513351335131,0.00046688468846884697
0.10789318931893188,0.8972394659465946,0.7059233843384347,0.0,0.0,-0.7943654365436518,-0.255541554155421,7.710534053405341,0.9456645664566699,3.4193519351934736,-16.745514551455063,0.99997,0.0016860216021602177,0.0003267956795679565,0.00063
0.12587538753875388,0.8973,0.1524,0.0,0.0,0.5750465046504655,0.28492249224922417,6.4436143614361425,0.7059205920592027,-4.450775077507759,-13.59159915991597,0.99997,-0.0006856695669566961,-0.00036376937693769395,0.00103
0.14385758575857585,0.8972421362136214,0.7167802268226797,0.0,0.0,1.67674967496748,0.09811181118110457,7.025541554155424,-3.794429442944212,-1.0653265326532102,-11.011461146114383,0.99997,-0.002813622362236221,-0.0003278637863786375,0.0012771207120712083
0.16183978397839782,0.897,3.07848,0.0,0.0,0.5487848784878473,-0.27950495049503943,7.99387038703869,1.7154815481547612,0.37650765076512993,-14.152475247524803,0.99997,-0.0041507740774077385,-7e-05,0.0013275967596759672
0.17982198219821982,0.897,3.07848,0.0,0.0,-0.2150775077507758,0.3332973297329741,7.100681068106811,0.4109910991099138,-1.2397839783978446,-9.853405340534053,0.99997,-0.005584868486848685,-0.0001273297329732974,0.00147
0.1978041804180418,0.8971780418041804,1.7760685940594079,0.0,0.0,-0.5658745874587465,-0.12874587458746523,7.275665566556658,-0.055225522552228234,1.6825082508250695,10.079097909791088,0.99997,-0.005346644664466448,-0.00017293729372937328,0.00163
0.21578637863786376,0.8972,1.61544,4.814845484548446,0.0,-0.095433543354333,-0.3876627662766225,7.594458445844579,-0.382508250825071,0.982508250825071,13.074767476747683,0.99997,-0.003024566456645667,-0.0004342724272427247,0.00167
0.23376857685768576,0.8969934713471347,3.2731215793579334,6.1,0.0,0.7721552155215506,0.6521442144214431,7.431730173017303,-0.7652865286528658,-7.330573057305732,19.381848184818473,0.99997,-3.4713471347134085e-05,-0.0010849574957495752,0.00173
0.25175077507750776,0.8969,4.130809087308731,6.158753875387538,0.0,-0.19701170117011202,0.01660266026603019,7.301091109110909,-0.17414741474146544,-0.07507750775077587,23.81308130813082,0.99997,0.0037801550155015518,-0.00113,0.0016
0.2697329732973297,0.8969486648664867,3.4794204860486087,6.2,0.48664866486648434,0.6117191719171551,0.2879297929792888,7.318064806480656,-0.2204320432043767,0.39237923792366836,12.006000600059918,0.99997,0.006743297329732969,-0.0014,0.00143
0.2877151715171517,0.8970385758575857,2.6421724716471653,6.2,1.0,0.6042414241424165,0.92,7.161300130013008,-2.1575857585758342,-1.4888588858884235,4.789478947894592,0.99993,0.008355758575857583,-0.001525727572757275,0.0012356965696569667
0.3056973697369737,0.8971,2.3735497533753387,6.2,1.0,1.551448144814487,0.9204610461046142,6.7092099209920955,-0.33026302630262927,-5.083558355835624,-6.518421842184225,0.99993,0.007915131513151315,-0.0017548684868486854,0.00127
0.32367956795679564,0.8971,1.9812,6.2,1.0,0.5202790279027775,-0.6369666966696425,6.925688568856895,0.33924392439235973,2.5038703870386905,11.60558055805555,0.9999364086408641,0.007831548154815477,-0.001779612961296131,0.0012635913591359127
0.34166176617661764,0.8970667646764676,2.3028315199519875,6.2,1.0,-0.11595559555955387,0.579412941294138,7.19014701470147,-4.5698569856986,-5.553685368536918,-4.944124412441292,0.99993,0.009286911691169117,-0.002008014801480149,0.0010169116911691164
0.35964396439643964,0.8967071207120713,5.783250021002102,6.2,1.0,0.04823382338232762,0.2523672367236638,6.921362136213621,2.0989198919892242,0.5931893189318965,4.832363236323708,0.99993,0.008006857685768578,-0.00223,0.0009193189318931897
0.3776261626162616,0.8967,5.8521600000000005,6.2,1.0,-0.5684998499849608,0.5148544854485031,6.698133813381361,-1.3579357935792946,3.299969996999465,-8.742964296429438,0.99997,0.006931776177617766,-0.0024812151215121525,0.0009056075607560762
0.3956083608360836,0.8963097909790979,9.158572726072599,6.2,1.0,-0.4246754675467409,-0.09503850385039,7.269581958195822,0.5174917491749305,-2.8887788778877432,-28.577557755775487,0.99997,0.0044679097909791085,-0.002518250825082507,0.00103
0.4135905590559056,0.8962,10.213152072007201,6.267952795279528,0.32047204720472255,0.9903950395039431,0.25251925192519487,7.212755275527556,-0.904720472047226,-4.671677167716644,-38.436993699370014,0.99997,-0.0010948844884488308,-0.0031495279527952776,0.00103
0.4315727572757275,0.8962578637863786,9.954296122412243,6.3,0.0,0.31278727872785234,-0.1898139813981457,7.32,-0.614551455145506,-1.2467446744675494,-37.102790279027815,0.99997,-0.006726873687368723,-0.0038,0.00083
0.4495549554955495,0.8963,9.72312,6.347774777477747,0.0,-0.20557655765576704,0.0055225522552232315,7.237801780178019,0.5447744774477676,-5.623062306230681,-36.52144214421437,0.9999,-0.012327585758575845,-0.004684423442344233,0.0009610991099109903
0.4675371537153715,0.8961869426942695,10.630563158715866,6.437685768576857,-0.3768576857685748,0.14388538853885513,-0.10231423142314253,7.3415711571157125,-0.5694269426942755,-8.7074307430743,-34.97685768576857,0.9998,-0.01789114611461145,-0.005969914991499147,0.0008769426942694276
0.4855193519351935,0.896,12.18150895409541,6.527596759675967,-1.2759675967596746,-0.02682268226822629,-0.06845184518451725,7.25,1.2519351935193535,-8.959675967596766,-34.82016201620162,0.9996772097209721,-0.02338580558055806,-0.0073291449144914506,0.0009603870387038708
0.5035015501550155,0.896,12.31392,6.635015501550155,-2.175077507750776,0.04510851085108622,-0.017445744574456898,7.405077507750776,0.024922492249224146,-11.2,-34.1,0.99953,-0.028780465046504656,-0.008950155015501551,0.00107
0.5214837483748375,0.896,12.286785209720973,6.8148374837483745,-3.0,0.0964436443644339,-0.12581258125812778,7.315162516251625,0.7225622562256167,-12.051625162516256,-34.1193119311931,0.9993403250325033,-0.03407512451245123,-0.010848374837483745,0.0011
0.5394659465946594,0.896,11.95792676867687,6.994659465946594,-3.0,0.04460546054604658,-0.05068106810681257,7.439318931893188,0.8664866486648429,-13.639783978397812,-32.9,0.99913,-0.03924779477947792,-0.012905913591359125,0.0012919891989198907
0.5574481448144815,0.8960872407240724,11.602477354935493,7.174481448144814,-3.8724072407240704,0.08172217221722114,-0.09379637963796475,7.332055205520548,0.489628962896282,-15.989628962896283,-31.520742074207437,0.9988782778277828,-0.04428375837583757,-0.015258258825882583,0.00137
0.5754303430343034,0.8961,11.55192,7.43145514551455,-4.771517151715167,0.042910291029100114,-0.051331133113316454,7.345572557255733,1.3,-16.457585758575835,-32.343034303430336,0.9986085448544855,-0.049307647764776454,-0.01779309630963095,0.0015586068606860666
0.5934125412541253,0.8958988118811881,13.534669148514832,7.701188118811879,-5.0,-0.01594059405939484,-0.11768976897688954,7.384125412541253,0.653135313531316,-18.429372937293735,-32.346864686468685,0.998278811881188,-0.0544025742574257,-0.020533069306930666,0.00173
0.6113947394739474,0.8958,14.404286502250226,7.970921092109211,-5.569736973697369,0.14394739473947413,-0.1281578157815776,7.322763276327633,0.9605260526052587,-19.948684868486854,-31.190789078907887,0.9979421052105211,-0.05936960596059607,-0.02358802680268027,0.00193
0.6293769376937693,0.8957531153115312,14.854346762676265,8.287538753875387,-6.0,0.044423442344233524,-0.1644234423442335,7.326884688468847,0.36884688468846705,-21.206540654065403,-30.131153115311534,0.9975518071807181,-0.06416488848884887,-0.026784733473347328,0.00213
0.6473591359135913,0.8957,15.453360000000002,8.647182718271825,-6.3679567956795635,0.05436543654365073,-0.12640864086408732,7.410774077407738,0.9,-22.8,-29.664086408640873,0.9971428172817282,-0.06886017101710168,-0.030271827182718255,0.0023571827182718255
0.6653413341334133,0.8955397599759977,16.731370335433546,9.006826682668267,-7.267066706670667,0.029639963996396207,-0.09341334133413418,7.36,0.7317331733173165,-24.2,-29.2,0.9966897599759975,-0.07345545354535456,-0.033958386838683886,0.0026201200120012013
0.6833235323532353,0.8951166176617662,20.20832962016202,9.383088308830885,-8.0,-0.0029412941294137893,-0.09308830883088362,7.4797059705970605,0.9014701470146983,-25.7,-29.0,0.9962236763676368,-0.07800088308830884,-0.037821177117711775,0.00288985298529853
0.7013057305730572,0.8952,20.05584,9.832643264326432,-8.065286528652864,0.1279297929792954,-0.0473567356735682,7.389840984098414,1.0570057005700453,-26.72229222922291,-28.89171917191718,0.9956908280828083,-0.08251601860186018,-0.04193684668466846,0.0031895859585958594
0.7192879287928793,0.8952,20.05584,10.282198219821984,-8.964396439643966,0.01,-0.11643964396439654,7.413560356035603,0.47120712071206894,-28.021982198219828,-28.849224922492244,0.9951249224922493,-0.08699198219821982,-0.046221982198219824,0.003455758575857586
0.7372701270127012,0.8952,20.05584,10.731753175317532,-9.0,0.009856985698568063,-0.11459745974597525,7.41663666366637,1.1175317531753095,-29.32701270127012,-28.791949194919503,0.994491896189619,-0.09151753175317531,-0.05074753175317531,0.0037744544454445432
0.7552523252325232,0.8950474767476748,21.171578095409533,11.181308130813079,-9.762616261626158,0.02,-0.09476747674768352,7.467383738373842,0.6,-30.47569756975695,-29.2,0.9938073837383739,-0.09604308130813079,-0.05540186618661864,0.004088784878487847
0.7732345234523452,0.895,21.51888,11.697035703570357,-10.66172617261726,0.00679167916791789,-0.09172617261726015,7.5266606660666024,0.7765476547654797,-31.57654765476548,-29.8913691369137,0.9930682738273827,-0.10066332133213321,-0.06025183918391838,0.004418517851785178
0.7912167216721672,0.8948878327832783,22.561631313531347,12.236501650165014,-11.0,0.05258525852584957,-0.09391639163916435,7.481331133113315,0.6041804180417826,-32.70418041804178,-30.67832783278329,0.9922391639163917,-0.1053924312431243,-0.0653106820682068,0.004772585258525849
0.8091989198919891,0.8948,23.37816,12.821962196219618,-11.459945994599453,0.047956795679562306,-0.09604860486049241,7.460027002700274,0.5,-33.75967596759671,-31.440054005400548,0.9913700540054006,-0.1102177137713771,-0.07048967596759671,0.005117983798379836
0.8271811181118112,0.8946563776377638,24.76805104830482,13.415433543354332,-12.0,0.07086708670866575,-0.11590559055905547,7.5595279527952775,0.41811181118110957,-34.59527952795277,-32.60472047204723,0.9904109440944094,-0.11516661866186617,-0.07585433543354334,0.005417716771677166
0.8451633163316331,0.8944,27.20190663546355,13.980716071607157,-12.258165816581652,0.08673367336733954,-0.13326632663266047,7.4481658165816516,0.4255025502550465,-35.80917091709175,-33.725502550255044,0.9893543844384438,-0.1202789948994899,-0.08140226122612257,0.00575326632663266
0.863145514551455,0.8943528172817281,27.531235125112484,14.610093009300924,-13.157275727572747,0.117089708970901,-0.13136213621362625,7.352631263126329,0.285448544854505,-37.3,-35.3145514551455,0.9882255415541554,-0.1255965646564656,-0.08709656465646559,0.006052910291029099
0.8811277127712771,0.8941,30.0228,15.245108510851079,-14.05638563856385,0.05722872287227894,-0.15202420242024658,7.530747074707475,0.21277127712772106,-37.91277127712772,-36.37445744574456,0.986956698669867,-0.1311552295229523,-0.09290778377837787,0.006352554255425544
0.899109910991099,0.8941,30.0228,15.964396439643965,-14.955495549554957,0.07774777477747845,-0.09560356035603448,7.5756035603560345,0.04450445044504311,-38.23297329732974,-39.03297329732974,0.9855756575657566,-0.1370018201820182,-0.09883627062706271,0.0066
0.9170921092109211,0.8935872367236724,34.91989439423945,16.59822382238224,-15.0,0.09638163816381765,-0.14,7.613684368436847,-0.13618361836182358,-38.982238223822414,-41.645394539453946,0.9840771707170717,-0.14321223822382242,-0.1048958565856586,0.006786381638163817
0.935074307430743,0.8935,35.61520053285329,17.302972297229722,-15.753715371537155,0.12462846284628448,-0.15074307430743103,7.57834383438344,-0.3462846284628448,-39.538853885388534,-43.461146114611466,0.9824225692569257,-0.14979212221222124,-0.11102452145214523,0.006916114611461147
0.953056505650565,0.8932388698869886,38.09722055565556,18.022260226022603,-16.65282528252825,0.08113011301130062,-0.1730223022302239,7.53943494349435,-0.5,-39.3056505650565,-46.55847584758475,0.9806243494349435,-0.156692602260226,-0.11718392939293928,0.007
0.971038703870387,0.8930448064806481,39.54205790819083,18.741548154815483,-17.551935193519352,0.12,-0.12441944194419396,7.698838883888388,-0.4038703870387069,-39.65967596759677,-49.611611161116116,0.9786661296129613,-0.16406625562556257,-0.12334796579657967,0.007
0.989020902090209,0.8928646864686469,41.122516171617164,19.415731573157316,-18.45104510451045,0.11531353135313495,-0.19041804180417993,7.605940594059405,-0.6020902090208996,-39.595819581958196,-54.05731573157315,0.9764972827282729,-0.17202940594059404,-0.12952731573157317,0.006884686468646865
1.007003100310031,0.8927,42.94632000000001,20.080124012401242,-19.350155015501553,0.13507750775077587,-0.17498449844984482,7.694612461246121,-1.0498449844984483,-39.80031003100311,-57.20155015501552,0.9741195349534953,-0.18051650365036503,-0.13572108510851086,0.006684953495349534
1.0249852985298529,0.8925753675367537,44.14674000360033,20.799411941194116,-20.249264926492643,0.18507350735073574,-0.18058805880588596,7.663750375037492,-1.298529852985285,-39.6448544854485,-60.74926492649264,0.971522205220522,-0.1895074287428742,-0.14187485448544848,0.00636551455145515
1.042967496749675,0.8922,47.73502520972097,21.518699869986996,-21.29674967496749,0.20804980498049336,-0.21032503250325113,7.704512451245123,-1.503250325032511,-38.99674967496749,-64.24837483748374,0.9687248754875488,-0.1990021232123212,-0.1479541114111411,0.005900975097509754
1.060949694969497,0.892171509150915,47.82532697269726,22.23323932393239,-23.047484748474847,0.21201220122012293,-0.1379877987798771,7.722012201220123,-1.9474847484748463,-38.79496949694969,-69.11509150915093,0.9656590549054905,-0.20910657765776577,-0.1540181478147815,0.005301509150915092
1.0789318931893188,0.8916320432043204,52.4841548874887,22.862616261626155,-23.946594659465937,0.18057305730571832,-0.25602160216021885,7.740681068106813,-2.2602160216021883,-37.94659465946594,-74.53297329732969,0.9622622592259226,-0.21997311431143102,-0.15996354635463542,0.004483405340534063
1.0969140914091409,0.8916,52.915542451845184,23.57656365636563,-25.69140914091408,0.12914091409140782,-0.28914091409140785,7.83714771477148,-2.6171817181718433,-37.20859085908592,-80.60275027502743,0.9585334703470347,-0.23162615261526143,-0.16578793879387935,0.0034705840584058492
1.114896289628963,0.8910786298629864,57.915486041404115,24.221370137013697,-26.74481448144814,0.1889628962896282,-0.2620742074207436,7.74240724072407,-2.7103710371037177,-36.51037103710372,-88.50333033303326,0.9543893719371938,-0.24428877287728767,-0.1714823312331233,0.00219381538153816
1.1328784878487848,0.8909,59.618880000000004,24.850747074707467,-28.287848784878477,0.2656075607560757,-0.24,7.711215121512152,-3.187848784878486,-35.81215121512152,-97.08316831683167,0.9497328082808281,-0.25813279027902786,-0.17699354635463546,0.0006121512151215141
1.1508606860686068,0.8905198759875987,63.24369913951397,25.48012401240124,-30.08606860686069,0.28557255725572417,-0.22303430343034483,7.82,-3.441794179417931,-33.815171517151725,-106.48482848284827,0.9444945804580458,-0.2732274037403741,-0.18227529552955296,-0.0013160686068606896
1.1688428842884289,0.8902,66.294,26.109500950095015,-31.884288428842893,0.2836413641364086,-0.22528652865286805,7.849500950095012,-3.9157115711571064,-31.98927892789277,-114.93641364136408,0.9386176337633763,-0.28958809680968106,-0.18729336433643365,-0.0036264326432643404
1.1868250825082507,0.8898928712871287,68.9463635643564,26.704752475247524,-34.02376237623761,0.27,-0.3617491749174925,7.849372937293731,-4.206270627062688,-30.623762376237615,-124.90759075907583,0.9320164686468647,-0.3072374587458745,-0.1920062706270627,-0.006370264026402628
1.2048072807280727,0.8893,74.02244222502252,27.244218421842184,-36.48072807280728,0.22596359635963606,-0.39981798179818023,7.884036403640364,-4.340364036403639,-28.998179817981804,-137.56873687368736,0.9245367236723673,-0.32637011801180116,-0.19641971097109712,-0.009591456145614557
1.2227894789478948,0.8892302630263026,74.63597636723674,27.76973697369737,-38.41842184218422,0.28736873687368963,-0.36,7.84026302630263,-5.118421842184224,-26.78420842084207,-148.91579157915794,0.9160752605260526,-0.3470015851585159,-0.20046973797379739,-0.013285527552755284
1.2407716771677166,0.8888,79.27848000000002,28.219291929192917,-41.115751575157496,0.2977167716771664,-0.3315751575157497,7.820159015901582,-5.477167716771665,-25.04725472547249,-158.89291929192916,0.9065455775577559,-0.3690345964596458,-0.20408433543354335,-0.017522919291929163
1.2587538753875387,0.8888,79.27848000000002,28.668846884688467,-43.813081308130805,0.3301550155015473,-0.39,7.926075607560759,-6.149224922492263,-23.398449844984526,-168.40310031003096,0.895902597259726,-0.3921613461346134,-0.20735815881588157,-0.022181085108510832
1.2767360736073607,0.8877958355835583,87.97594967656767,29.034721472147215,-47.34721472147214,0.296803680368036,-0.4484748474847496,7.90104110411041,-6.152785278527856,-21.505570557055712,-176.33680368036804,0.8841768306830683,-0.416223699369937,-0.2101993699369937,-0.027290822082208215
1.2947182718271826,0.8876,89.67216,29.39436543654365,-50.20774077407738,0.2,-0.4923222322232142,7.938451845184524,-5.787308730873015,-20.356345634563493,-185.5513951395139,0.8712612961296131,-0.44110558055805554,-0.21259696669666964,-0.0327262556255625
